score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
3,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,4.8193403863041056,6.429672043418473,24.6922029832907,2521.444944457994,230.5967060821364,25,5,3.859872016289476,5.327953473553564,0.9937202755146177,RGG
5,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,3.302595317588402,5.424723745140778,22.56348243951798,85860.9684173668,497.25599929918366,36,6,3.658830540581828,5.626389689338547,0.9806170437732545,RGG
5,12.103978046967482,8.654599355137957,8.950690903626827,20.0,36.769,16.576,11.902008182408078,10.108061539525066,25.064657400808837,52.130480384008735,33.43521165422619,9,3,12.103978046967482,4.786981730141436,0.9630961195737522,RGG
1,14.632787761655859,18.21988013058908,10.664519919090331,20.0,123.956,32.36,20.54961068377306,12.205494897003941,26.077786013288765,1903.1634971804242,92.99802940940806,9,3,14.632787761655859,4.937154160087219,0.8204972322559779,RGG
4,6.940591437960964,45.46959398342724,17.77097783290958,20.0,19.18,14.337,5.291643089180408,6.748758482746591,13.282444530243545,2139.8024328316983,111.70822996166834,9,3,6.940591437960963,4.888854577445968,0.9902846349173849,RGG
3,5.458874987804293,202.90465443272103,30.208647516921467,20.0,18.973,14.606,3.3317526871491348,4.9502951208671355,10.232247145168998,1798.9278426981832,145.37724848009023,4,2,5.458874987804292,4.912265275100322,0.9799652128402037,RGG
2,5.061685553501336,93.68142670820598,25.982839957615134,20.0,31.11,17.787,3.019485684370552,4.704788526671397,7.9904227951961655,33510.43860678146,307.9401509791907,9,3,5.061685553501336,3.458237964944544,0.974327143391066,RGG
6,6.64783416857746,31.465495561378614,16.775513043266702,20.0,32.991,17.168,4.703414635185441,6.281298497996536,13.008753083752573,231.7738488794312,68.7953692822191,25,5,6.647834168577461,4.855386348400369,0.9904124925327292,RGG
6,4.610662097154366,1.6934043634624696,2.1688565489647416,12.0,51.212,14.625,2.6573954845068255,2.305383041711799,2.3053830417117984,1.505233234317124,1.7350695861069978,0,0,4.610662097154366,0.0030233136790092626,0.774284299912957,RGG
2,5.8354931632162215,1.8714733670321233,2.043995725911344,12.0,103.47,23.809,6.141452753037125,3.147440261480236,3.147440261480236,1.7330770997054388,1.6719792379344203,0,0,5.8354931632162215,0.20351029202748722,0.8753814194451383,RGG
5,1.5816979926162467,29.342376034911474,7.928075883901671,12.0,17.768,8.957,0.9650329697226971,1.3817478074580338,0.3238962920407965,90.10544814413811,13.069268349803625,0,0,1.5816979926162467,0.03210146380631529,0.9864302063412326,RGG
